event_timestamp,type,peer,details_totalPeers,details_avgScore,details_bannedPeers,details_disconnectedPeers,details_healthyPeers,details_bannedPercent,details_disconnectedPercent,details_needMorePeers,details_willDisconnect,details_disconnectReasons,details_attnetQueries,details_syncnetQueries,details_custodyQueries,details_isStarved,details_starvedSlots,details_headSlotGap,details_currentSlot,details_peerHeadSlot,details_peersToConnect,details_custodyGroups,details_subnetRequests,details_cachedENRs,details_timestamp,details_attnetsCount,details_syncnetsCount,details_ourPeersToConnect,details_status,details_error,details_durationMs,details_client,details_direction,details_address,details_connectionStatus,details_method,details_methodName,details_versions,details_sizeBytes,details_requestPreview,details_agentVersion,details_protocols,details_errorCode,details_errorMessage,details_latencyMs,details_success,details_reason,details_disconnectReason,details_scoreState,details_seqNumber,details_isResponseToOurPing,details_forkDigest,details_headSlot,details_finalizedEpoch,details_version,details_encoding,details_peerId,details_fork,details_seenAt,details_aggregatorIndex,details_slot,details_attestationCount,details_subnet,details_proposerIndex,details_blockRoot,details_peer,details_responseType,details_responseData,details_enrsFound,details_queryDurationMs,details_reasonCode,details_reasonText,details_peerFinalizedEpoch,details_metrics,details_validators,details_addedSubnets,details_removedSubnets,details_totalBefore,details_totalAfter,details_isValidator,details_note,timestamp_dt,peer_linked
2026-01-07T20:18:27.745Z,DIAL_SUCCESS,16Uiu2HAkxocuT6N3UrrGTC7Bze2sgKaruL9nTdAyjgjXdfk841yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:27.745000+00:00,
2026-01-07T20:18:27.781Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:27.781000+00:00,
2026-01-07T20:18:27.782Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6148.0,,,,1767817107782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:27.782000+00:00,
2026-01-07T20:18:27.782Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:27.782000+00:00,
2026-01-07T20:18:28.129Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:28.129000+00:00,
2026-01-07T20:18:28.872Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:28.872000+00:00,
2026-01-07T20:18:28.872Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6147.0,,,,1767817108872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:28.872000+00:00,
2026-01-07T20:18:28.872Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:28.872000+00:00,
2026-01-07T20:18:29.220Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:29.220000+00:00,
2026-01-07T20:18:32.218Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:32.218000+00:00,
2026-01-07T20:18:32.218Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6146.0,,,,1767817112218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:32.218000+00:00,
2026-01-07T20:18:32.218Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:32.218000+00:00,
2026-01-07T20:18:32.564Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:32.564000+00:00,
2026-01-07T20:18:33.773Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:33.773000+00:00,
2026-01-07T20:18:33.773Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6145.0,,,,1767817113773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:33.773000+00:00,
2026-01-07T20:18:33.773Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:33.773000+00:00,
2026-01-07T20:18:34.118Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.118000+00:00,
2026-01-07T20:18:34.491Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.491000+00:00,
2026-01-07T20:18:34.491Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6144.0,,,,1767817114491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.491000+00:00,
2026-01-07T20:18:34.492Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.492000+00:00,
2026-01-07T20:18:34.629Z,DIAL_CHECK_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.629000+00:00,
2026-01-07T20:18:34.629Z,DIAL_ATTEMPT_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,6143.0,,,,1767817114629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.629000+00:00,
2026-01-07T20:18:34.629Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.629000+00:00,
2026-01-07T20:18:34.630Z,DIAL_CHECK_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.630000+00:00,
2026-01-07T20:18:34.630Z,DIAL_ATTEMPT_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,6142.0,,,,1767817114630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.630000+00:00,
2026-01-07T20:18:34.630Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.630000+00:00,
2026-01-07T20:18:34.836Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.836000+00:00,
2026-01-07T20:18:34.990Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.990000+00:00,
2026-01-07T20:18:34.990Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6141.0,,,,1767817114990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.990000+00:00,
2026-01-07T20:18:34.991Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:34.991000+00:00,
2026-01-07T20:18:35.103Z,DIAL_CHECK_START,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,6140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.103000+00:00,
2026-01-07T20:18:35.103Z,DIAL_ATTEMPT_START,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,6140.0,,,,1767817115103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.103000+00:00,
2026-01-07T20:18:35.103Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.103000+00:00,
2026-01-07T20:18:35.243Z,DIAL_CHECK_START,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.243000+00:00,
2026-01-07T20:18:35.243Z,DIAL_ATTEMPT_START,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,6139.0,,,,1767817115243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.243000+00:00,
2026-01-07T20:18:35.243Z,DISCOVERY_DIAL_DECISION,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.243000+00:00,
2026-01-07T20:18:35.336Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.336000+00:00,
2026-01-07T20:18:35.372Z,DIAL_SUCCESS,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.372000+00:00,
2026-01-07T20:18:35.380Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.380000+00:00,
2026-01-07T20:18:35.380Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6138.0,,,,1767817115380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.380000+00:00,
2026-01-07T20:18:35.380Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.380000+00:00,
2026-01-07T20:18:35.677Z,DIAL_SUCCESS,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.677000+00:00,
2026-01-07T20:18:35.725Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:35.725000+00:00,
2026-01-07T20:18:37.826Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:37.826000+00:00,
2026-01-07T20:18:37.826Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6137.0,,,,1767817117826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:37.826000+00:00,
2026-01-07T20:18:37.826Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:37.826000+00:00,
2026-01-07T20:18:38.172Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:38.172000+00:00,
2026-01-07T20:18:38.331Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:38.331000+00:00,
2026-01-07T20:18:38.331Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6136.0,,,,1767817118331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:38.331000+00:00,
2026-01-07T20:18:38.331Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:38.331000+00:00,
2026-01-07T20:18:38.675Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:38.675000+00:00,
2026-01-07T20:18:39.328Z,DIAL_CHECK_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.328000+00:00,
2026-01-07T20:18:39.328Z,DIAL_ATTEMPT_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,6135.0,,,,1767817119328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.328000+00:00,
2026-01-07T20:18:39.328Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.328000+00:00,
2026-01-07T20:18:39.329Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.329000+00:00,
2026-01-07T20:18:39.329Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6134.0,,,,1767817119329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.329000+00:00,
2026-01-07T20:18:39.329Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.329000+00:00,
2026-01-07T20:18:39.411Z,DIAL_FAILURE,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.411000+00:00,
2026-01-07T20:18:39.456Z,DIAL_CHECK_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.456000+00:00,
2026-01-07T20:18:39.456Z,DIAL_ATTEMPT_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,6133.0,,,,1767817119456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.456000+00:00,
2026-01-07T20:18:39.456Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.456000+00:00,
2026-01-07T20:18:39.545Z,DIAL_FAILURE,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.545000+00:00,
2026-01-07T20:18:39.573Z,DIAL_CHECK_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.573000+00:00,
2026-01-07T20:18:39.573Z,DIAL_ATTEMPT_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,6132.0,,,,1767817119573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.573000+00:00,
2026-01-07T20:18:39.573Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.573000+00:00,
2026-01-07T20:18:39.653Z,DIAL_FAILURE,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,read ECONNRESET,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.653000+00:00,
2026-01-07T20:18:39.672Z,DIAL_CHECK_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.672000+00:00,
2026-01-07T20:18:39.672Z,DIAL_ATTEMPT_START,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,6131.0,,,,1767817119672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.672000+00:00,
2026-01-07T20:18:39.673Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:18:39.673000+00:00,
