event_timestamp,type,peer,details_totalPeers,details_avgScore,details_bannedPeers,details_disconnectedPeers,details_healthyPeers,details_bannedPercent,details_disconnectedPercent,details_needMorePeers,details_willDisconnect,details_disconnectReasons,details_attnetQueries,details_syncnetQueries,details_custodyQueries,details_isStarved,details_starvedSlots,details_headSlotGap,details_currentSlot,details_peerHeadSlot,details_peersToConnect,details_custodyGroups
2026-01-07T20:18:28.872Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6147.0,
2026-01-07T20:18:28.872Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:29.095Z,PROTOCOL_NEGOTIATED,16Uiu2HAmAjmhcAECU8o9CgmCuW3i37XXvzt8G6GzGUqsyJSUGGWF,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:29.211Z,RPC_IN_REQUEST,16Uiu2HAmAjmhcAECU8o9CgmCuW3i37XXvzt8G6GzGUqsyJSUGGWF,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:29.211Z,RPC_OUT_RESPONSE,16Uiu2HAmAjmhcAECU8o9CgmCuW3i37XXvzt8G6GzGUqsyJSUGGWF,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:29.215Z,PEER_PING_RECEIVED,16Uiu2HAmAjmhcAECU8o9CgmCuW3i37XXvzt8G6GzGUqsyJSUGGWF,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:29.220Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:30.894Z,PROTOCOL_NEGOTIATED,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:30.936Z,RPC_IN_REQUEST,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:30.936Z,RPC_OUT_RESPONSE,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:30.938Z,PEER_PING_RECEIVED,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.218Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.218Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6146.0,
2026-01-07T20:18:32.218Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.877Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.877Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.889Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.891Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.892Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.892Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.898Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.899Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.900Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.900Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.900Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.902Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.910Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.910Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.942Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.942Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.944Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.944Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.998Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:31.999Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.002Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.006Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.019Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.020Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.033Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.087Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.087Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.087Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.087Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.088Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.088Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.564Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.437Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.437Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.512Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:32.512Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:33.773Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:33.773Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6145.0,
2026-01-07T20:18:33.773Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.118Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.491Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.491Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6144.0,
2026-01-07T20:18:34.492Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.629Z,DIAL_CHECK_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.629Z,DIAL_ATTEMPT_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,6143.0,
2026-01-07T20:18:34.629Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.630Z,DIAL_CHECK_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.630Z,DIAL_ATTEMPT_START,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,6142.0,
2026-01-07T20:18:34.630Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz4Qu6rLwfdEF2iuVWN6Nq27Fy8wT74CNJHciivm2xpqH,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.836Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.990Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:34.990Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6141.0,
2026-01-07T20:18:34.991Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.103Z,DIAL_CHECK_START,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.103Z,DIAL_ATTEMPT_START,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,6140.0,
2026-01-07T20:18:35.103Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.243Z,DIAL_CHECK_START,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.243Z,DIAL_ATTEMPT_START,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,6139.0,
2026-01-07T20:18:35.243Z,DISCOVERY_DIAL_DECISION,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.336Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.370Z,PEER_CONNECT,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.371Z,PEER_TCP_CONNECTED,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.371Z,PEER_PING_SENT,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.371Z,RPC_OUT_REQUEST,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.371Z,RPC_OUT_REQUEST,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.372Z,DIAL_SUCCESS,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.380Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.380Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6138.0,
2026-01-07T20:18:35.380Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.424Z,PROTOCOL_NEGOTIATED,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.444Z,PEER_IDENTIFY,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.511Z,PEER_PING_RECEIVED,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.511Z,RPC_OUT_REQUEST,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.511Z,PEER_PING_ROUNDTRIP,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.512Z,PEER_STATUS,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.513Z,PROTOCOL_NEGOTIATED,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.513Z,RPC_IN_REQUEST,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.569Z,RPC_ERROR,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.570Z,PEER_DISCONNECT,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.570Z,PEER_TCP_DISCONNECTED,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.674Z,PEER_CONNECT,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.675Z,PEER_TCP_CONNECTED,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.675Z,PEER_PING_SENT,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.675Z,RPC_OUT_REQUEST,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.676Z,RPC_OUT_REQUEST,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.677Z,DIAL_SUCCESS,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.725Z,DIAL_FAILURE,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.818Z,RPC_ERROR,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.818Z,RPC_ERROR,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.818Z,PEER_PING_ROUNDTRIP,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.818Z,PEER_DISCONNECT,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:35.818Z,PEER_TCP_DISCONNECTED,16Uiu2HAm5PJo5Q3eqyJ5N64n81EcJNbGv2nCoyFae2P5uJKbjMSD,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.140Z,RPC_OUT_REQUEST,16Uiu2HAm1hQBFUNZLYiqD3kTcrxSpFusUciQ433ohNyfMwcmev23,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.336Z,PEER_PING_SENT,16Uiu2HAmRiuEYNcaQiBxjoMcgv2bjSfPGb4xu7UmokyHnsQHNzQX,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.336Z,RPC_OUT_REQUEST,16Uiu2HAmRiuEYNcaQiBxjoMcgv2bjSfPGb4xu7UmokyHnsQHNzQX,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.337Z,PEER_PING_SENT,16Uiu2HAmAQfASDn3bu3MVDqMSDgBrVnjpNnj35k7w5U9wkA6QsP3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.337Z,RPC_OUT_REQUEST,16Uiu2HAmAQfASDn3bu3MVDqMSDgBrVnjpNnj35k7w5U9wkA6QsP3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.381Z,PEER_PING_RECEIVED,16Uiu2HAmRiuEYNcaQiBxjoMcgv2bjSfPGb4xu7UmokyHnsQHNzQX,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.381Z,PEER_PING_ROUNDTRIP,16Uiu2HAmRiuEYNcaQiBxjoMcgv2bjSfPGb4xu7UmokyHnsQHNzQX,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.132Z,BEACON_BLOCK_RECEIVED,16Uiu2HAmSnMSUbNhcZUxCqyUs2mZGBP9XSCfTC3zn9PmDiYd7eJp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.134Z,VALIDATOR_IDENTIFIED_PROPOSER,16Uiu2HAmSnMSUbNhcZUxCqyUs2mZGBP9XSCfTC3zn9PmDiYd7eJp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.150Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmCbTnzhXgiY1pEfqxKbcVTi7K5BG4TsenyJwHJZxn5jjz,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.168Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmFY3qdiaMhTNNsrrjE2im534LA1E95Z66xkRaSg2prXsj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.174Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmSnMSUbNhcZUxCqyUs2mZGBP9XSCfTC3zn9PmDiYd7eJp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.201Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.214Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.226Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmE3oRuSxh8t4YeNVeNZc1pFt2KfUjNbGXEfDpgFPxJ2Ei,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.255Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAm2ZPNUQUnjGa8P3FVmBYfCTKK1GpiJDHR8W6HscVTYKvJ,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.268Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmE3oRuSxh8t4YeNVeNZc1pFt2KfUjNbGXEfDpgFPxJ2Ei,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.450Z,PEER_PING_RECEIVED,16Uiu2HAmAQfASDn3bu3MVDqMSDgBrVnjpNnj35k7w5U9wkA6QsP3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.450Z,PEER_PING_ROUNDTRIP,16Uiu2HAmAQfASDn3bu3MVDqMSDgBrVnjpNnj35k7w5U9wkA6QsP3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.709Z,PROTOCOL_NEGOTIATED,16Uiu2HAm1hQBFUNZLYiqD3kTcrxSpFusUciQ433ohNyfMwcmev23,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.774Z,RPC_IN_REQUEST,16Uiu2HAm1hQBFUNZLYiqD3kTcrxSpFusUciQ433ohNyfMwcmev23,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.774Z,RPC_OUT_RESPONSE,16Uiu2HAm1hQBFUNZLYiqD3kTcrxSpFusUciQ433ohNyfMwcmev23,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.775Z,PEER_PING_RECEIVED,16Uiu2HAm1hQBFUNZLYiqD3kTcrxSpFusUciQ433ohNyfMwcmev23,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.834Z,PROTOCOL_NEGOTIATED,16Uiu2HAmFY3qdiaMhTNNsrrjE2im534LA1E95Z66xkRaSg2prXsj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.877Z,RPC_IN_REQUEST,16Uiu2HAmFY3qdiaMhTNNsrrjE2im534LA1E95Z66xkRaSg2prXsj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.877Z,RPC_OUT_RESPONSE,16Uiu2HAmFY3qdiaMhTNNsrrjE2im534LA1E95Z66xkRaSg2prXsj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:36.877Z,PEER_PING_RECEIVED,16Uiu2HAmFY3qdiaMhTNNsrrjE2im534LA1E95Z66xkRaSg2prXsj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.275Z,PROTOCOL_NEGOTIATED,16Uiu2HAmGBX9i1k9CjS69e2EwJuWCVRKW8J3cmV4i6tqaPPB2gT5,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.337Z,PROTOCOL_NEGOTIATED,16Uiu2HAmRi6t6xZky5Yi4QA7EomubGDgd5Y4JzcqaPqQ6mWDhyvy,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.433Z,RPC_IN_REQUEST,16Uiu2HAmGBX9i1k9CjS69e2EwJuWCVRKW8J3cmV4i6tqaPPB2gT5,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.433Z,RPC_OUT_RESPONSE,16Uiu2HAmGBX9i1k9CjS69e2EwJuWCVRKW8J3cmV4i6tqaPPB2gT5,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.434Z,PEER_PING_RECEIVED,16Uiu2HAmGBX9i1k9CjS69e2EwJuWCVRKW8J3cmV4i6tqaPPB2gT5,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.452Z,RPC_IN_REQUEST,16Uiu2HAmRi6t6xZky5Yi4QA7EomubGDgd5Y4JzcqaPqQ6mWDhyvy,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.452Z,RPC_OUT_RESPONSE,16Uiu2HAmRi6t6xZky5Yi4QA7EomubGDgd5Y4JzcqaPqQ6mWDhyvy,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.453Z,PEER_PING_RECEIVED,16Uiu2HAmRi6t6xZky5Yi4QA7EomubGDgd5Y4JzcqaPqQ6mWDhyvy,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.826Z,DIAL_CHECK_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:18:37.826Z,DIAL_ATTEMPT_START,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,6137.0,
2026-01-07T20:18:37.826Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmJtnayEatNs8DKaPqtLRCikfgFc68y7gvKQ5UVycJsvTY,,,,,,,,,,,,,,,,,,,,
